gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
NUF2,0.2955181511119913,0.20935327705210052,0.5390452493646396,0.7541381151681379,0.740153825496867,1313,295,46,23,NDC80|CCNB1|CEP55|UBE2T|ANLN|UBE2C|MELK|EXO1|PTTG1|KIF2C|TYMS|MLPH|CDC20|MKI67|CCNE1|MYBL2|MIA|TMEM45B|CDC6|EGFR|KRT5|ORC6|MDM2,0.30576553977509296,1376.8280100999982,22.562287599997944,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
CDH3,0.8591218190301766,0.6252019526600493,0.5740942104114636,0.7901162465281824,0.7833959969165696,1270,338,49,24,EGFR|KRT17|KRT5|MLPH|CCNE1|BCL2|MIA|CDC20|KIF2C|ANLN|EXO1|ACTR3B|UBE2C|BIRC5|PTTG1|MKI67|NDC80|BAG1|MDM2|CDC6|NUF2|MMP11|CCNB1|TMEM45B,0.829560486693859,933.9649491999953,13.900897200001054,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
CENPF,0.39638444511565674,0.30181170596968093,0.8182823261226206,0.9071431216105734,0.9087293586994593,1304,304,48,24,UBE2C|EXO1|CEP55|CDC20|MELK|MKI67|UBE2T|CCNB1|TYMS|MAPT|MLPH|PHGDH|RRM2|GRB7|FOXC1|FGFR4|BLVRA|ERBB2|EGFR|MYBL2|BAG1|MYC|TMEM45B|MDM2,0.4090225613179535,1205.4367962999968,20.832664100002148,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
CEP55,0.2970296316560724,0.2211791852472225,0.8710092911842509,0.9357817256193565,0.9447696182316967,1294,314,44,22,UBE2C|MELK|KIF2C|PTTG1|EXO1|ANLN|BIRC5|CENPF|MKI67|UBE2T|NDC80|CCNB1|MLPH|NUF2|FOXA1|RRM2|BCL2|CDC6|FOXC1|MYBL2|TMEM45B|ORC6,0.2756515054419554,1396.9112697000019,18.637459800003853,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
CXXC5,0.5236708058758951,0.3952468838057253,0.616298799720987,0.7885906730109795,0.723293642845324,1244,364,46,23,ESR1|MLPH|EGFR|FOXC1|MAPT|PHGDH|ACTR3B|MIA|CCNE1|ANLN|NDC80|GPR160|CEP55|CDC20|MYC|RRM2|UBE2T|TYMS|PTTG1|UBE2C|ORC6|CCNB1|TMEM45B,0.555638537333036,1171.7766218999968,16.747908400000597,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
EGFR,0.7539154242949423,0.3260774257733248,0.39948731275285587,0.637779004745855,0.7705358833998869,1295,313,48,24,ESR1|CDH3|KRT5|MLPH|FOXC1|BCL2|CCNE1|SFRP1|PHGDH|ANLN|MIA|CDC20|KIF2C|EXO1|NDC80|UBE2C|MKI67|PTTG1|KRT14|BLVRA|FGFR4|NUF2|CDC6|CCNB1,0.5656561537298672,1543.3587725000034,26.375096399999165,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
ERBB2,0.5222929312432844,0.39258715048622234,0.8361027579658573,0.9147812232102219,0.8159121248462078,1287,321,48,24,GRB7|FGFR4|CDC6|MYC|ESR1|SLC39A6|NAT1|MIA|MAPT|FOXA1|ACTR3B|TYMS|EXO1|CCNE1|UBE2C|CENPF|CDC20|BLVRA|BAG1|GPR160|KIF2C|UBE2T|MKI67|PTTG1,0.5432491166289506,1288.7680674000003,19.183825599997363,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
ESR1,0.9039514792740414,0.7185515768941978,0.8509295839148598,0.9232298710232997,0.8484603075658872,1298,310,44,22,BCL2|SLC39A6|FOXA1|MLPH|EGFR|MAPT|CCNE1|NAT1|CXXC5|MELK|KIF2C|FGFR4|GRB7|UBE2C|MKI67|RRM2|UBE2T|ERBB2|MDM2|NUF2|BLVRA|MYC,0.9462416647971978,994.4968344000008,12.277886800002307,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
EXO1,0.3039380823492832,0.23481474701805435,0.861650677904066,0.9289529396144587,0.9308985207963908,1309,299,45,22,CEP55|MELK|KIF2C|UBE2C|CDC20|CENPF|BIRC5|UBE2T|ANLN|CCNE1|MKI67|NDC80|TYMS|BCL2|PHGDH|CDH3|ACTR3B|CDC6|MIA|KRT5|ORC6|MYBL2,0.310042007470872,1472.2202449000033,19.923854499997105,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
FGFR4,0.8061722702786265,0.572733889724417,0.31804026704201316,0.5771850206019689,0.554305229241776,1264,344,48,24,ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|UBE2C|EXO1|MKI67|MELK|CENPF|ANLN|CDC6|CCNB1|BAG1|BLVRA|MDM2|NDC80|FOXC1|NUF2|MLPH|FOXA1|MMP11,0.8344491830557288,1086.4627269999983,17.077345500001684,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
FOXA1,0.6492948592859361,0.45653674445316994,0.8799727996093187,0.9415460689572325,0.7534814351245673,1322,286,43,21,MLPH|FOXC1|ESR1|CCNE1|MIA|ACTR3B|GPR160|MELK|CEP55|ANLN|EXO1|NDC80|BCL2|UBE2C|MKI67|PTTG1|UBE2T|KRT14|ERBB2|RRM2|BAG1,0.5371808007885626,1437.5427999000021,17.01210909999645,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
FOXC1,0.7546358499009698,0.5611286586840981,0.7571102080383874,0.8739470686421035,0.7211070855138652,1312,296,47,23,FOXA1|SFRP1|KRT5|KRT17|ACTR3B|GPR160|CXXC5|CCNE1|CDC20|KIF2C|MKI67|EXO1|PGR|ANLN|CEP55|CENPF|NDC80|UBE2T|MDM2|RRM2|ORC6|FGFR4|CCNB1,0.6972658912789874,1115.1835023999956,15.040677900004084,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
GPR160,0.6107998892033925,0.47334676209309035,0.5106486656081666,0.724869332972486,0.6638096916880845,1252,356,44,22,FOXA1|FOXC1|CCNE1|CDC20|CDH3|KIF2C|BLVRA|EGFR|KRT5|MKI67|CEP55|MELK|ANLN|CXXC5|MYC|PGR|BCL2|ORC6|KRT14|MMP11|UBE2T|MDM2,0.5800682463031835,1169.5582414000019,14.664088999998057,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
GRB7,0.5525267399382128,0.37946326381572415,0.7253364322940742,0.8678061982527129,0.7321275029386521,1299,309,33,16,ERBB2|NAT1|CDC6|MAPT|TMEM45B|MELK|CDC20|CCNE1|ANLN|KIF2C|UBE2T|CENPF|PTTG1|MKI67|MYC|MDM2,0.5054710748527134,1236.811232400003,8.796728799999983,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
KIF2C,0.2632831650353586,0.20404118394892626,0.898836726087318,0.9482758148424909,0.9568069448023228,1290,318,23,11,CDC20|UBE2C|CEP55|EXO1|BIRC5|MKI67|NDC80|FOXA1|ESR1|PHGDH|BCL2,0.24435778896142116,1494.2081264000008,5.698517099997844,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
NDC80,0.22723805110201734,0.1757923044994031,0.8087207312960775,0.8994455345700669,0.880029358889388,1302,306,47,23,CEP55|ANLN|PTTG1|CCNB1|NUF2|UBE2C|UBE2T|TYMS|EXO1|MLPH|CCNE1|FOXA1|MKI67|ESR1|RRM2|CXXC5|BCL2|FOXC1|MYBL2|KRT14|FGFR4|MDM2|KRT17,0.23940033377781095,1534.4126208000016,27.769557200001145,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
KRT14,0.7395457869595401,0.42726948469699755,0.6969834951245399,0.8398622058299836,0.8458159278500192,1300,308,48,24,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|CXXC5|BIRC5|ACTR3B|MKI67|UBE2T|CEP55|GPR160|KIF2C|CDC6|MYBL2|NUF2|NDC80|TYMS|ERBB2|GRB7|ORC6,0.6391235513700849,1360.5428343999956,20.086131600000954,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
KRT17,0.818848263687721,0.5496465176000264,0.7801112368831907,0.8946749254858316,0.9111129619604196,1312,296,8,4,KRT5|KRT14|FOXC1|CDH3,0.771124624113068,1264.634528100003,1.2159729000049992,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
KRT5,0.6481076046496228,0.3343066728181843,0.7198888326417431,0.8614532378655583,0.9132583065025828,1277,331,44,22,KRT17|KRT14|SFRP1|FOXC1|FOXA1|MIA|CDH3|MLPH|EGFR|ACTR3B|PHGDH|SLC39A6|BCL2|TMEM45B|ANLN|NDC80|EXO1|MKI67|PTTG1|CENPF|RRM2|ORC6,0.5495393181404552,1448.8029509000044,18.74605370000063,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
MAPT,1.0499620076228346,0.7830627805736148,0.5441609239405367,0.7595749943019844,0.7153773872409591,1287,321,47,23,ESR1|MLPH|EXO1|MELK|PGR|KIF2C|UBE2C|CXXC5|PTTG1|NDC80|FOXC1|MKI67|GRB7|RRM2|TYMS|CCNB1|BAG1|ERBB2|MDM2|BLVRA|MYBL2|MYC|TMEM45B,1.0584742191471732,881.604714699999,12.545075900001393,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
MDM2,0.20198276976334426,0.1494858493933733,0.06812048549419103,0.2895344011379451,0.2783886816084959,1284,324,37,18,SLC39A6|SFRP1|KRT5|RRM2|MLPH|TYMS|GRB7|FOXA1|FOXC1|MIA|NDC80|MMP11|CCNB1|CDC6|UBE2C|MYBL2|UBE2T|NUF2,0.22226069968043444,1843.7870649999968,14.668234699995082,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
MELK,0.35533939903082307,0.27054821688996433,0.8851328033600248,0.9409538176830042,0.9557039983438812,1289,319,26,13,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|RRM2|CCNB1|ESR1,0.3744113897744348,1362.309260599999,6.8421017000000575,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
MIA,0.39817140756228175,0.26038197348757497,0.5707556223410506,0.7578295159568441,0.6273610401127181,1311,297,42,21,FOXA1|FOXC1|SFRP1|KRT5|ACTR3B|KRT14|CCNE1|CXXC5|EGFR|ANLN|NDC80|TYMS|CEP55|MYC|EXO1|NUF2|TMEM45B|MKI67|MMP11|UBE2T|MYBL2,0.47195010876797333,1417.0348986999961,15.623514600003546,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
MKI67,0.23397306328881667,0.17124834749964907,0.6835724650172403,0.8357442911803563,0.8461177781367658,1266,342,49,24,CEP55|KIF2C|EXO1|CENPF|BIRC5|MELK|CCNE1|UBE2T|TYMS|NDC80|FOXA1|GPR160|ACTR3B|RRM2|FOXC1|BCL2|ORC6|GRB7|MIA|TMEM45B|KRT5|KRT17|MYC|ERBB2,0.20324826095065593,1381.0990734000006,19.314250199997332,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
MLPH,0.6612486482299563,0.4870302679437351,0.8332190654605091,0.916216967968493,0.7932488588344625,1263,345,49,24,FOXA1|CXXC5|ANLN|MELK|NDC80|MAPT|CEP55|KIF2C|EXO1|KRT5|EGFR|BIRC5|TYMS|UBE2T|MYC|MKI67|CENPF|TMEM45B|CCNB1|KRT14|BAG1|MYBL2|MMP11|ORC6,0.6489772036135785,997.4257244000037,16.222448499996972,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
MMP11,1.385638978233768,1.097785466899548,0.12464300613753931,0.4054277103966495,0.3940310057597325,1286,322,47,23,BAG1|SFRP1|MIA|NDC80|ERBB2|CXXC5|NUF2|BCL2|GRB7|CDH3|FOXC1|MDM2|MAPT|MKI67|KIF2C|GPR160|TYMS|MLPH|RRM2|CCNE1|ANLN|EXO1|PTTG1,1.246345575146816,745.3486391999977,11.744072200002847,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
MYBL2,0.1681215388009858,0.13191634815982303,0.003290593694224242,0.18134746767579435,0.16351806285323534,1263,345,21,10,NUF2|UBE2C|CCNB1|CEP55|NDC80|MIA|RRM2|KRT14|EXO1|PTTG1,0.16395401918948402,1434.4863407000012,2.575418100001116,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
MYC,0.8224305454623354,0.6384068466219066,0.46949916242234857,0.6868217628921838,0.6711968445051837,1277,331,49,24,TYMS|SFRP1|ACTR3B|TMEM45B|FOXC1|GPR160|RRM2|MIA|ERBB2|MELK|UBE2T|NDC80|FGFR4|NAT1|ORC6|CCNE1|GRB7|MAPT|BCL2|MYBL2|MKI67|CDC6|PHGDH|CENPF,0.8393919252648036,914.9455491000044,16.129136700001254,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
NAT1,1.2969362540346312,0.9862141627329684,0.5694656493332626,0.774148100547414,0.7829331437015965,1308,300,47,23,ESR1|SLC39A6|CCNE1|CDC20|MAPT|PGR|UBE2C|CEP55|MELK|EXO1|GPR160|GRB7|FGFR4|CENPF|UBE2T|CDC6|ERBB2|MYC|SFRP1|ORC6|NUF2|BAG1|TMEM45B,1.2448729462282202,799.6302407000039,10.78173070000048,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
ORC6,0.39322659844394975,0.3236941966084733,0.1846209003244036,0.43983911703128153,0.4185750550901116,1254,354,45,22,CDC20|SLC39A6|MKI67|TMEM45B|MYC|KIF2C|RRM2|GPR160|UBE2C|CCNB1|CCNE1|EXO1|FOXC1|BAG1|CEP55|MLPH|PTTG1|KRT5|NUF2|MIA|MYBL2|BCL2,0.3814500105302707,1142.1496038999976,10.746658899995964,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
PGR,0.7955919729055997,0.5999274910456263,0.3774705114250755,0.617216947735889,0.6701590235674615,1265,343,49,24,MAPT|NAT1|CCNE1|KIF2C|UBE2C|EXO1|CDC20|PTTG1|ANLN|CXXC5|MKI67|ERBB2|BLVRA|RRM2|NDC80|UBE2T|GPR160|CCNB1|MIA|ORC6|MYBL2|MDM2|TMEM45B|MYC,0.8408726545152329,881.4050232999944,11.041222600004403,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
PHGDH,0.9738435041088603,0.7677230213718615,0.5139909424522459,0.7211894781925275,0.6716289872165495,1285,323,49,24,EXO1|BCL2|FOXA1|KIF2C|MLPH|CXXC5|CEP55|EGFR|MAPT|ACTR3B|MKI67|PTTG1|CENPF|KRT5|SFRP1|BAG1|RRM2|TYMS|CCNB1|MDM2|MMP11|TMEM45B|MYBL2|MYC,0.9421179599648267,775.4243369000033,12.201636199999484,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
PTTG1,0.39250840590253905,0.3091301778791871,0.8530466487208875,0.9247637534396562,0.9287203103970442,1300,308,49,24,UBE2C|CEP55|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|CCNE1|RRM2|MLPH|NUF2|FOXA1|PHGDH|PGR|ACTR3B|GRB7|CXXC5|MIA|BAG1|MYBL2|ORC6|KRT5|ERBB2,0.37840814589607463,1182.2877345000015,11.799873500000103,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
RRM2,0.35572957127606886,0.2742324909792328,0.5011127878102757,0.7191286323610487,0.7316088117489987,1287,321,49,24,TYMS|MELK|UBE2T|PTTG1|UBE2C|CEP55|KIF2C|BCL2|CDC20|NDC80|NUF2|ESR1|MKI67|CENPF|CDC6|TMEM45B|MDM2|FOXA1|MYBL2|KRT5|SLC39A6|BAG1|GPR160|KRT17,0.34969702489285953,1096.6450647999955,14.011160300004121,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
SFRP1,1.0291132059490147,0.7218983478288072,0.6280537811762934,0.8082510052874504,0.8039744589655897,1305,303,40,20,KRT5|FOXC1|KRT17|KRT14|MIA|FOXA1|EGFR|ESR1|MYC|CCNE1|TMEM45B|ANLN|MDM2|MELK|MMP11|BAG1|CDC20|CEP55|NUF2|MKI67,0.9131093944886497,925.7063827999955,6.878838900003757,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
SLC39A6,0.9536448643959549,0.7567219162883985,0.6679050197487155,0.817875074687213,0.8281107151980118,1282,326,48,24,ESR1|NAT1|BCL2|CCNE1|CDC20|EGFR|MLPH|FGFR4|GPR160|BAG1|BLVRA|ACTR3B|KRT5|TMEM45B|ORC6|MDM2|ERBB2|CCNB1|CDC6|UBE2T|MYC|NUF2|MYBL2|RRM2,0.9524497359397796,757.1443980999975,8.855976900005771,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
TMEM45B,0.5031916977187678,0.38754660081497394,0.30925055606832563,0.5631442526350231,0.5354544585170714,1306,302,48,24,MYC|GRB7|MLPH|SLC39A6|UBE2T|RRM2|ORC6|FOXA1|NUF2|SFRP1|MELK|ANLN|CEP55|ESR1|CDC6|MKI67|CCNE1|CDH3|MDM2|CXXC5|CDC20|MYBL2|PGR|BLVRA,0.5249982898846056,953.6688794000002,9.47363540000515,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
TYMS,0.4730756598289669,0.37585767914686935,0.7690405217620909,0.8784560120190842,0.8738503204445894,1280,328,46,23,MELK|PTTG1|UBE2T|NDC80|CEP55|UBE2C|EXO1|RRM2|CCNB1|MLPH|MKI67|NUF2|CENPF|MYC|MIA|EGFR|BCL2|ERBB2|MDM2|MYBL2|SLC39A6|MMP11|GRB7,0.4862708294237733,853.0968709000008,8.310110400001577,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
UBE2C,0.4333344959446848,0.33036204275603,0.8945422178318027,0.9472589085979461,0.953635764702019,1290,318,45,22,PTTG1|CEP55|KIF2C|CDC20|MELK|BIRC5|EXO1|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|MAPT|CDC6|MYBL2|ORC6|CXXC5|TMEM45B,0.41601778736537204,865.1711484000043,8.17419990000053,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
UBE2T,0.36844895383221443,0.28540343068812596,0.8111192857337012,0.9009637133464108,0.902739166356464,1267,341,38,19,EXO1|PTTG1|CEP55|MELK|ANLN|UBE2C|NDC80|CENPF|TYMS|NUF2|CDC20|RRM2|MKI67|CCNE1|FOXA1|CXXC5|MYC|TMEM45B|GPR160,0.3822955245606997,798.6492231000011,5.626401499997883,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
